trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.0074999999997089	162.07069999999658	159.43333333333334	1-0	Missing file
gym-retro_game	168.14519999999902	45.84990000000107	45.86666666666667	4-1	sub-02/ses-008/gamelogs/sub-02_ses-008_task-shinobi_run-04_level-4_rep-04.bk2
gym-retro_game	220.02870000000257	168.03310000000056	168.05	5-0	sub-02/ses-008/gamelogs/sub-02_ses-008_task-shinobi_run-04_level-5_rep-04.bk2
gym-retro_game	394.0961000000025	160.44979999999487	160.46666666666667	1-0	sub-02/ses-008/gamelogs/sub-02_ses-008_task-shinobi_run-04_level-1_rep-05.bk2
gym-retro_game	560.5965999999971	164.00050000000192	164.0	4-1	sub-02/ses-008/gamelogs/sub-02_ses-008_task-shinobi_run-04_level-4_rep-05.bk2
