trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.0074999999997089	178.10640000000058	171.11666666666667	1-0	Missing file
gym-retro_game	184.16419999999923	178.70100000000093	178.71666666666667	4-1	sub-02/ses-011/gamelogs/sub-02_ses-011_task-shinobi_run-04_level-4_rep-04.bk2
gym-retro_game	368.89930000000095	176.73430000000008	176.75	5-0	sub-02/ses-011/gamelogs/sub-02_ses-011_task-shinobi_run-04_level-5_rep-04.bk2
gym-retro_game	551.7011999999995	165.45070000000123	165.45	1-0	sub-02/ses-011/gamelogs/sub-02_ses-011_task-shinobi_run-04_level-1_rep-05.bk2
