trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.0073000000011234	158.43039999999746	186.1	1-0	Missing file
gym-retro_game	164.47100000000137	142.451299999997	142.46666666666667	4-1	sub-02/ses-011/gamelogs/sub-02_ses-011_task-shinobi_run-02_level-4_rep-02.bk2
gym-retro_game	312.95590000000084	174.53419999999824	174.55	5-0	sub-02/ses-011/gamelogs/sub-02_ses-011_task-shinobi_run-02_level-5_rep-02.bk2
gym-retro_game	493.52419999999984	164.61809999999969	164.61666666666667	1-0	sub-02/ses-011/gamelogs/sub-02_ses-011_task-shinobi_run-02_level-1_rep-03.bk2
