trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.0073000000047613	232.0869999999996	232.15	1-0	sub-06/ses-012/gamelogs/sub-06_ses-012_task-shinobi_run-02_level-1_rep-02.bk2
gym-retro_game	238.16129999999976	218.46940000000177	218.4833333333333	4-1	sub-06/ses-012/gamelogs/sub-06_ses-012_task-shinobi_run-02_level-4_rep-02.bk2
gym-retro_game	462.6637000000046	220.2860000000001	227.9333333333333	5-0	Missing file
