trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.0072000000000116	174.90920000000187	174.1	1-0	sub-04/ses-006/gamelogs/sub-04_ses-006_task-shinobi_run-02_level-1_rep-02.bk2
gym-retro_game	180.9498000000021	155.5681000000004	155.58333333333334	4-1	sub-04/ses-006/gamelogs/sub-04_ses-006_task-shinobi_run-02_level-4_rep-02.bk2
gym-retro_game	342.5521000000008	166.40209999999934	166.41666666666666	5-0	sub-04/ses-006/gamelogs/sub-04_ses-006_task-shinobi_run-02_level-5_rep-02.bk2
gym-retro_game	514.9878000000026	174.10139999999956	174.1	1-0	sub-04/ses-006/gamelogs/sub-04_ses-006_task-shinobi_run-02_level-1_rep-03.bk2
