trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.0074000000022351	172.0951000000059	172.15	1-0	sub-01/ses-013/gamelogs/sub-01_ses-013_task-shinobi_run-04_level-1_rep-04.bk2
gym-retro_game	178.16930000000866	108.25049999999464	102.95	4-1	Missing file
gym-retro_game	292.4538000000175	124.2170000000042	124.23333333333332	5-0	sub-01/ses-013/gamelogs/sub-01_ses-013_task-shinobi_run-04_level-5_rep-03.bk2
gym-retro_game	422.7049000000116	153.61759999999776	153.63333333333333	1-0	sub-01/ses-013/gamelogs/sub-01_ses-013_task-shinobi_run-04_level-1_rep-05.bk2
gym-retro_game	582.3562000000093	95.06649999998626	95.06666666666666	4-1	sub-01/ses-013/gamelogs/sub-01_ses-013_task-shinobi_run-04_level-4_rep-04.bk2
