trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.0080999999918276	193.87950000001	247.85	1-0	Missing file
gym-retro_game	199.9216999999917	180.48500000000053	180.5	4-1	sub-04/ses-004/gamelogs/sub-04_ses-004_task-shinobi_run-05_level-4_rep-05.bk2
gym-retro_game	386.4409000000014	182.33499999999185	182.35	5-0	sub-04/ses-004/gamelogs/sub-04_ses-004_task-shinobi_run-05_level-5_rep-05.bk2
gym-retro_game	574.8101000000024	191.93519999999265	191.9333333333333	1-0	sub-04/ses-004/gamelogs/sub-04_ses-004_task-shinobi_run-05_level-1_rep-06.bk2
