trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.00789999999688	170.5848999999871	170.65	1-0	sub-01/ses-012/gamelogs/sub-01_ses-012_task-shinobi_run-04_level-1_rep-07.bk2
gym-retro_game	176.64379999999073	118.26759999999194	124.93333333333334	4-1	Missing file
gym-retro_game	300.9453999999969	153.53759999998147	153.55	5-0	sub-01/ses-012/gamelogs/sub-01_ses-012_task-shinobi_run-04_level-5_rep-04.bk2
gym-retro_game	460.514199999976	81.2840000000142	81.3	1-0	sub-01/ses-012/gamelogs/sub-01_ses-012_task-shinobi_run-04_level-1_rep-08.bk2
gym-retro_game	547.8324999999895	105.60060000000522	105.6	4-1	sub-01/ses-012/gamelogs/sub-01_ses-012_task-shinobi_run-04_level-4_rep-05.bk2
