trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.0075999999826308	170.78690000000643	170.85	1-0	sub-01/ses-012/gamelogs/sub-01_ses-012_task-shinobi_run-02_level-1_rep-03.bk2
gym-retro_game	176.82809999998426	66.06750000000466	118.03333333333332	4-1	Missing file
gym-retro_game	248.92850000000908	153.9358999999822	153.95	5-0	sub-01/ses-012/gamelogs/sub-01_ses-012_task-shinobi_run-02_level-5_rep-02.bk2
gym-retro_game	408.93129999999655	160.11799999998766	160.13333333333333	1-0	sub-01/ses-012/gamelogs/sub-01_ses-012_task-shinobi_run-02_level-1_rep-04.bk2
gym-retro_game	575.1001999999862	104.83420000001206	104.83333333333331	4-1	sub-01/ses-012/gamelogs/sub-01_ses-012_task-shinobi_run-02_level-4_rep-03.bk2
