	trial_type	onset	duration	duration_bk2	level	stim_file
0	gym-retro_game	0.0076999999982945	175.09419999999955	155.11666666666667	1-0	Missing file
1	gym-retro_game	181.15279999999984	118.48379999999815	118.5	4-1	sourcedata/sub-01/behavior/ses-shinobi_008/sub-01_ses-shinobi_008_20201113-104817_ShinobiIIIReturnOfTheNinjaMaster-Genesis_Level4-1_004.bk2
2	gym-retro_game	305.67099999999846	148.95180000000255	148.96666666666667	5-0	sourcedata/sub-01/behavior/ses-shinobi_008/sub-01_ses-shinobi_008_20201113-104817_ShinobiIIIReturnOfTheNinjaMaster-Genesis_Level5-0_004.bk2
3	gym-retro_game	460.6563999999999	86.0672999999988	86.08333333333333	1-0	sourcedata/sub-01/behavior/ses-shinobi_008/sub-01_ses-shinobi_008_20201113-104817_ShinobiIIIReturnOfTheNinjaMaster-Genesis_Level1-0_006.bk2
4	gym-retro_game	552.7576999999983	116.06760000000212	116.06666666666666	4-1	sourcedata/sub-01/behavior/ses-shinobi_008/sub-01_ses-shinobi_008_20201113-104817_ShinobiIIIReturnOfTheNinjaMaster-Genesis_Level4-1_005.bk2
