trial_type	onset	duration	duration_bk2	level	stim_file
gym-retro_game	0.005000114440917969	171.33509993553162	74.36666666666666	1-0	
gym-retro_game	177.40350008010864	85.57500004768372	85.48333333333333	4-1	sub-04/ses-010/gamelogs/sub-04_ses-010_task-shinobi_run-03_level-4_rep-02.bk2
gym-retro_game	269.0508999824524	173.6386001110077	173.43333333333334	5-0	sub-04/ses-010/gamelogs/sub-04_ses-010_task-shinobi_run-03_level-5_rep-02.bk2
gym-retro_game	448.7627000808716	83.30620002746582	83.21666666666667	1-0	sub-04/ses-010/gamelogs/sub-04_ses-010_task-shinobi_run-03_level-1_rep-03.bk2
gym-retro_game	538.1268000602722	148.0564000606537	147.86666666666667	4-1	sub-04/ses-010/gamelogs/sub-04_ses-010_task-shinobi_run-03_level-4_rep-03.bk2
